,Q
177,"[0.00968565 0.01937131 0.02905696 0.03874262 0.04842827 0.05811392
 0.06779958 0.07748523 0.08717088 0.09685654 0.10654219 0.11622785
 0.1259135  0.13559915 0.14528481 0.15497046 0.16465611 0.17434177
 0.18402742 0.19371308 0.20339873 0.21308438 0.22277004 0.23245569
 0.24214134 0.251827   0.26151265 0.27119831 0.28088396 0.29056961
 0.30025527 0.30994092 0.31962657 0.32931223 0.33899788 0.34868354
 0.35836919 0.36805484 0.3777405  0.38742615 0.3971118  0.40679746
 0.41648311 0.42616877 0.43585442 0.44554007 0.45522573 0.46491138
 0.47459703 0.48428269 0.49396834 0.503654   0.51333965 0.5230253
 0.53271096 0.54239661 0.55208226 0.56176792 0.57145357 0.58113923
 0.59082488 0.60051053 0.61019619 0.61988184 0.62956749 0.63925315
 0.6489388  0.65862446 0.66831011 0.67799576 0.68768142 0.69736707
 0.70705272 0.71673838 0.72642403 0.73610969 0.74579534 0.75548099
 0.76516665 0.7748523  0.78453795 0.79422361 0.80390926 0.81359492
 0.82328057 0.83296622 0.84265188 0.85233753 0.86202318 0.87170884
 0.88139449 0.89108015 0.9007658  0.91045145 0.92013711 0.92982276
 0.93950841 0.94919407 0.95887972 0.96856538]"
178,"[0.00968626 0.01937252 0.02905878 0.03874504 0.0484313  0.05811756
 0.06780382 0.07749008 0.08717633 0.09686259 0.10654885 0.11623511
 0.12592137 0.13560763 0.14529389 0.15498015 0.16466641 0.17435267
 0.18403893 0.19372519 0.20341145 0.21309771 0.22278397 0.23247023
 0.24215649 0.25184275 0.261529   0.27121526 0.28090152 0.29058778
 0.30027404 0.3099603  0.31964656 0.32933282 0.33901908 0.34870534
 0.3583916  0.36807786 0.37776412 0.38745038 0.39713664 0.4068229
 0.41650916 0.42619542 0.43588167 0.44556793 0.45525419 0.46494045
 0.47462671 0.48431297 0.49399923 0.50368549 0.51337175 0.52305801
 0.53274427 0.54243053 0.55211679 0.56180305 0.57148931 0.58117557
 0.59086183 0.60054809 0.61023434 0.6199206  0.62960686 0.63929312
 0.64897938 0.65866564 0.6683519  0.67803816 0.68772442 0.69741068
 0.70709694 0.7167832  0.72646946 0.73615572 0.74584198 0.75552824
 0.7652145  0.77490076 0.78458701 0.79427327 0.80395953 0.81364579
 0.82333205 0.83301831 0.84270457 0.85239083 0.86207709 0.87176335
 0.88144961 0.89113587 0.90082213 0.91050839 0.92019465 0.92988091
 0.93956717 0.94925343 0.95893968 0.96862594]"
179,"[0.00969102 0.01938204 0.02907306 0.03876409 0.04845511 0.05814613
 0.06783715 0.07752817 0.08721919 0.09691021 0.10660123 0.11629226
 0.12598328 0.1356743  0.14536532 0.15505634 0.16474736 0.17443838
 0.18412941 0.19382043 0.20351145 0.21320247 0.22289349 0.23258451
 0.24227553 0.25196655 0.26165758 0.2713486  0.28103962 0.29073064
 0.30042166 0.31011268 0.3198037  0.32949473 0.33918575 0.34887677
 0.35856779 0.36825881 0.37794983 0.38764085 0.39733188 0.4070229
 0.41671392 0.42640494 0.43609596 0.44578698 0.455478   0.46516902
 0.47486005 0.48455107 0.49424209 0.50393311 0.51362413 0.52331515
 0.53300617 0.5426972  0.55238822 0.56207924 0.57177026 0.58146128
 0.5911523  0.60084332 0.61053434 0.62022537 0.62991639 0.63960741
 0.64929843 0.65898945 0.66868047 0.67837149 0.68806252 0.69775354
 0.70744456 0.71713558 0.7268266  0.73651762 0.74620864 0.75589966
 0.76559069 0.77528171 0.78497273 0.79466375 0.80435477 0.81404579
 0.82373681 0.83342784 0.84311886 0.85280988 0.8625009  0.87219192
 0.88188294 0.89157396 0.90126498 0.91095601 0.92064703 0.93033805
 0.94002907 0.94972009 0.95941111 0.96910213]"
180,"[0.00969254 0.01938507 0.02907761 0.03877015 0.04846269 0.05815522
 0.06784776 0.0775403  0.08723283 0.09692537 0.10661791 0.11631044
 0.12600298 0.13569552 0.14538806 0.15508059 0.16477313 0.17446567
 0.1841582  0.19385074 0.20354328 0.21323581 0.22292835 0.23262089
 0.24231343 0.25200596 0.2616985  0.27139104 0.28108357 0.29077611
 0.30046865 0.31016118 0.31985372 0.32954626 0.3392388  0.34893133
 0.35862387 0.36831641 0.37800894 0.38770148 0.39739402 0.40708655
 0.41677909 0.42647163 0.43616417 0.4458567  0.45554924 0.46524178
 0.47493431 0.48462685 0.49431939 0.50401192 0.51370446 0.523397
 0.53308954 0.54278207 0.55247461 0.56216715 0.57185968 0.58155222
 0.59124476 0.6009373  0.61062983 0.62032237 0.63001491 0.63970744
 0.64939998 0.65909252 0.66878505 0.67847759 0.68817013 0.69786267
 0.7075552  0.71724774 0.72694028 0.73663281 0.74632535 0.75601789
 0.76571042 0.77540296 0.7850955  0.79478804 0.80448057 0.81417311
 0.82386565 0.83355818 0.84325072 0.85294326 0.86263579 0.87232833
 0.88202087 0.89171341 0.90140594 0.91109848 0.92079102 0.93048355
 0.94017609 0.94986863 0.95956116 0.9692537 ]"
181,"[0.00969315 0.01938631 0.02907946 0.03877262 0.04846577 0.05815893
 0.06785208 0.07754524 0.08723839 0.09693154 0.1066247  0.11631785
 0.12601101 0.13570416 0.14539732 0.15509047 0.16478363 0.17447678
 0.18416994 0.19386309 0.20355624 0.2132494  0.22294255 0.23263571
 0.24232886 0.25202202 0.26171517 0.27140833 0.28110148 0.29079463
 0.30048779 0.31018094 0.3198741  0.32956725 0.33926041 0.34895356
 0.35864672 0.36833987 0.37803302 0.38772618 0.39741933 0.40711249
 0.41680564 0.4264988  0.43619195 0.44588511 0.45557826 0.46527142
 0.47496457 0.48465772 0.49435088 0.50404403 0.51373719 0.52343034
 0.5331235  0.54281665 0.55250981 0.56220296 0.57189611 0.58158927
 0.59128242 0.60097558 0.61066873 0.62036189 0.63005504 0.6397482
 0.64944135 0.65913451 0.66882766 0.67852081 0.68821397 0.69790712
 0.70760028 0.71729343 0.72698659 0.73667974 0.7463729  0.75606605
 0.7657592  0.77545236 0.78514551 0.79483867 0.80453182 0.81422498
 0.82391813 0.83361129 0.84330444 0.85299759 0.86269075 0.8723839
 0.88207706 0.89177021 0.90146337 0.91115652 0.92084968 0.93054283
 0.94023599 0.94992914 0.95962229 0.96931545]"
182,"[0.00969387 0.01938773 0.0290816  0.03877546 0.04846933 0.0581632
 0.06785706 0.07755093 0.08724479 0.09693866 0.10663253 0.11632639
 0.12602026 0.13571412 0.14540799 0.15510186 0.16479572 0.17448959
 0.18418345 0.19387732 0.20357119 0.21326505 0.22295892 0.23265278
 0.24234665 0.25204052 0.26173438 0.27142825 0.28112211 0.29081598
 0.30050985 0.31020371 0.31989758 0.32959144 0.33928531 0.34897918
 0.35867304 0.36836691 0.37806077 0.38775464 0.39744851 0.40714237
 0.41683624 0.4265301  0.43622397 0.44591784 0.4556117  0.46530557
 0.47499943 0.4846933  0.49438717 0.50408103 0.5137749  0.52346876
 0.53316263 0.5428565  0.55255036 0.56224423 0.57193809 0.58163196
 0.59132583 0.60101969 0.61071356 0.62040742 0.63010129 0.63979516
 0.64948902 0.65918289 0.66887675 0.67857062 0.68826449 0.69795835
 0.70765222 0.71734608 0.72703995 0.73673382 0.74642768 0.75612155
 0.76581541 0.77550928 0.78520315 0.79489701 0.80459088 0.81428474
 0.82397861 0.83367248 0.84336634 0.85306021 0.86275407 0.87244794
 0.88214181 0.89183567 0.90152954 0.9112234  0.92091727 0.93061114
 0.940305   0.94999887 0.95969273 0.9693866 ]"
183,"[-1.99877798e-15  9.69529442e-03  1.93905888e-02  2.90858833e-02
  3.87811777e-02  4.84764721e-02  5.81717665e-02  6.78670610e-02
  7.75623554e-02  8.72576498e-02  9.69529442e-02  1.06648239e-01
  1.16343533e-01  1.26038828e-01  1.35734122e-01  1.45429416e-01
  1.55124711e-01  1.64820005e-01  1.74515300e-01  1.84210594e-01
  1.93905888e-01  2.03601183e-01  2.13296477e-01  2.22991772e-01
  2.32687066e-01  2.42382361e-01  2.52077655e-01  2.61772949e-01
  2.71468244e-01  2.81163538e-01  2.90858833e-01  3.00554127e-01
  3.10249422e-01  3.19944716e-01  3.29640010e-01  3.39335305e-01
  3.49030599e-01  3.58725894e-01  3.68421188e-01  3.78116483e-01
  3.87811777e-01  3.97507071e-01  4.07202366e-01  4.16897660e-01
  4.26592955e-01  4.36288249e-01  4.45983544e-01  4.55678838e-01
  4.65374132e-01  4.75069427e-01  4.84764721e-01  4.94460016e-01
  5.04155310e-01  5.13850605e-01  5.23545899e-01  5.33241193e-01
  5.42936488e-01  5.52631782e-01  5.62327077e-01  5.72022371e-01
  5.81717665e-01  5.91412960e-01  6.01108254e-01  6.10803549e-01
  6.20498843e-01  6.30194138e-01  6.39889432e-01  6.49584726e-01
  6.59280021e-01  6.68975315e-01  6.78670610e-01  6.88365904e-01
  6.98061199e-01  7.07756493e-01  7.17451787e-01  7.27147082e-01
  7.36842376e-01  7.46537671e-01  7.56232965e-01  7.65928260e-01
  7.75623554e-01  7.85318848e-01  7.95014143e-01  8.04709437e-01
  8.14404732e-01  8.24100026e-01  8.33795321e-01  8.43490615e-01
  8.53185909e-01  8.62881204e-01  8.72576498e-01  8.82271793e-01
  8.91967087e-01  9.01662381e-01  9.11357676e-01  9.21052970e-01
  9.30748265e-01  9.40443559e-01  9.50138854e-01  9.59834148e-01]"
184,"[0.00969481 0.01938962 0.02908443 0.03877924 0.04847405 0.05816886
 0.06786367 0.07755848 0.08725329 0.0969481  0.10664291 0.11633772
 0.12603253 0.13572734 0.14542214 0.15511695 0.16481176 0.17450657
 0.18420138 0.19389619 0.203591   0.21328581 0.22298062 0.23267543
 0.24237024 0.25206505 0.26175986 0.27145467 0.28114948 0.29084429
 0.3005391  0.31023391 0.31992872 0.32962353 0.33931834 0.34901315
 0.35870796 0.36840277 0.37809758 0.38779239 0.3974872  0.40718201
 0.41687681 0.42657162 0.43626643 0.44596124 0.45565605 0.46535086
 0.47504567 0.48474048 0.49443529 0.5041301  0.51382491 0.52351972
 0.53321453 0.54290934 0.55260415 0.56229896 0.57199377 0.58168858
 0.59138339 0.6010782  0.61077301 0.62046782 0.63016263 0.63985744
 0.64955225 0.65924706 0.66894187 0.67863668 0.68833149 0.69802629
 0.7077211  0.71741591 0.72711072 0.73680553 0.74650034 0.75619515
 0.76588996 0.77558477 0.78527958 0.79497439 0.8046692  0.81436401
 0.82405882 0.83375363 0.84344844 0.85314325 0.86283806 0.87253287
 0.88222768 0.89192249 0.9016173  0.91131211 0.92100692 0.93070173
 0.94039654 0.95009135 0.95978616 0.96948097]"
185,"[0.00969498 0.01938996 0.02908494 0.03877992 0.0484749  0.05816989
 0.06786487 0.07755985 0.08725483 0.09694981 0.10664479 0.11633977
 0.12603475 0.13572973 0.14542471 0.1551197  0.16481468 0.17450966
 0.18420464 0.19389962 0.2035946  0.21328958 0.22298456 0.23267954
 0.24237452 0.2520695  0.26176449 0.27145947 0.28115445 0.29084943
 0.30054441 0.31023939 0.31993437 0.32962935 0.33932433 0.34901931
 0.3587143  0.36840928 0.37810426 0.38779924 0.39749422 0.4071892
 0.41688418 0.42657916 0.43627414 0.44596912 0.4556641  0.46535909
 0.47505407 0.48474905 0.49444403 0.50413901 0.51383399 0.52352897
 0.53322395 0.54291893 0.55261391 0.5623089  0.57200388 0.58169886
 0.59139384 0.60108882 0.6107838  0.62047878 0.63017376 0.63986874
 0.64956372 0.6592587  0.66895369 0.67864867 0.68834365 0.69803863
 0.70773361 0.71742859 0.72712357 0.73681855 0.74651353 0.75620851
 0.7659035  0.77559848 0.78529346 0.79498844 0.80468342 0.8143784
 0.82407338 0.83376836 0.84346334 0.85315832 0.86285331 0.87254829
 0.88224327 0.89193825 0.90163323 0.91132821 0.92102319 0.93071817
 0.94041315 0.95010813 0.95980311 0.9694981 ]"
186,"[0.00969459 0.01938917 0.02908376 0.03877835 0.04847294 0.05816752
 0.06786211 0.0775567  0.08725129 0.09694587 0.10664046 0.11633505
 0.12602964 0.13572422 0.14541881 0.1551134  0.16480799 0.17450257
 0.18419716 0.19389175 0.20358634 0.21328092 0.22297551 0.2326701
 0.24236468 0.25205927 0.26175386 0.27144845 0.28114303 0.29083762
 0.30053221 0.3102268  0.31992138 0.32961597 0.33931056 0.34900515
 0.35869973 0.36839432 0.37808891 0.3877835  0.39747808 0.40717267
 0.41686726 0.42656184 0.43625643 0.44595102 0.45564561 0.46534019
 0.47503478 0.48472937 0.49442396 0.50411854 0.51381313 0.52350772
 0.53320231 0.54289689 0.55259148 0.56228607 0.57198066 0.58167524
 0.59136983 0.60106442 0.61075901 0.62045359 0.63014818 0.63984277
 0.64953735 0.65923194 0.66892653 0.67862112 0.6883157  0.69801029
 0.70770488 0.71739947 0.72709405 0.73678864 0.74648323 0.75617782
 0.7658724  0.77556699 0.78526158 0.79495617 0.80465075 0.81434534
 0.82403993 0.83373451 0.8434291  0.85312369 0.86281828 0.87251286
 0.88220745 0.89190204 0.90159663 0.91129121 0.9209858  0.93068039
 0.94037498 0.95006956 0.95976415 0.96945874]"
187,"[3.88587472e-15 9.59787671e-03 1.91957534e-02 2.87936301e-02
 3.83915069e-02 4.79893836e-02 5.75872603e-02 6.71851370e-02
 7.67830137e-02 8.63808904e-02 9.59787671e-02 1.05576644e-01
 1.15174521e-01 1.24772397e-01 1.34370274e-01 1.43968151e-01
 1.53566027e-01 1.63163904e-01 1.72761781e-01 1.82359658e-01
 1.91957534e-01 2.01555411e-01 2.11153288e-01 2.20751164e-01
 2.30349041e-01 2.39946918e-01 2.49544795e-01 2.59142671e-01
 2.68740548e-01 2.78338425e-01 2.87936301e-01 2.97534178e-01
 3.07132055e-01 3.16729932e-01 3.26327808e-01 3.35925685e-01
 3.45523562e-01 3.55121438e-01 3.64719315e-01 3.74317192e-01
 3.83915069e-01 3.93512945e-01 4.03110822e-01 4.12708699e-01
 4.22306575e-01 4.31904452e-01 4.41502329e-01 4.51100206e-01
 4.60698082e-01 4.70295959e-01 4.79893836e-01 4.89491712e-01
 4.99089589e-01 5.08687466e-01 5.18285343e-01 5.27883219e-01
 5.37481096e-01 5.47078973e-01 5.56676849e-01 5.66274726e-01
 5.75872603e-01 5.85470479e-01 5.95068356e-01 6.04666233e-01
 6.14264110e-01 6.23861986e-01 6.33459863e-01 6.43057740e-01
 6.52655616e-01 6.62253493e-01 6.71851370e-01 6.81449247e-01
 6.91047123e-01 7.00645000e-01 7.10242877e-01 7.19840753e-01
 7.29438630e-01 7.39036507e-01 7.48634384e-01 7.58232260e-01
 7.67830137e-01 7.77428014e-01 7.87025890e-01 7.96623767e-01
 8.06221644e-01 8.15819521e-01 8.25417397e-01 8.35015274e-01
 8.44613151e-01 8.54211027e-01 8.63808904e-01 8.73406781e-01
 8.83004658e-01 8.92602534e-01 9.02200411e-01 9.11798288e-01
 9.21396164e-01 9.30994041e-01 9.40591918e-01 9.50189795e-01]"
188,"[0.00956918 0.01913836 0.02870754 0.03827672 0.04784591 0.05741509
 0.06698427 0.07655345 0.08612263 0.09569181 0.10526099 0.11483017
 0.12439935 0.13396854 0.14353772 0.1531069  0.16267608 0.17224526
 0.18181444 0.19138362 0.2009528  0.21052198 0.22009117 0.22966035
 0.23922953 0.24879871 0.25836789 0.26793707 0.27750625 0.28707543
 0.29664461 0.3062138  0.31578298 0.32535216 0.33492134 0.34449052
 0.3540597  0.36362888 0.37319806 0.38276724 0.39233643 0.40190561
 0.41147479 0.42104397 0.43061315 0.44018233 0.44975151 0.45932069
 0.46888987 0.47845906 0.48802824 0.49759742 0.5071666  0.51673578
 0.52630496 0.53587414 0.54544332 0.5550125  0.56458169 0.57415087
 0.58372005 0.59328923 0.60285841 0.61242759 0.62199677 0.63156595
 0.64113513 0.65070432 0.6602735  0.66984268 0.67941186 0.68898104
 0.69855022 0.7081194  0.71768858 0.72725776 0.73682695 0.74639613
 0.75596531 0.76553449 0.77510367 0.78467285 0.79424203 0.80381121
 0.81338039 0.82294958 0.83251876 0.84208794 0.85165712 0.8612263
 0.87079548 0.88036466 0.88993384 0.89950302 0.90907221 0.91864139
 0.92821057 0.93777975 0.94734893 0.95691811]"
189,"[0.00948461 0.01896921 0.02845382 0.03793843 0.04742304 0.05690764
 0.06639225 0.07587686 0.08536146 0.09484607 0.10433068 0.11381528
 0.12329989 0.1327845  0.14226911 0.15175371 0.16123832 0.17072293
 0.18020753 0.18969214 0.19917675 0.20866136 0.21814596 0.22763057
 0.23711518 0.24659978 0.25608439 0.265569   0.2750536  0.28453821
 0.29402282 0.30350743 0.31299203 0.32247664 0.33196125 0.34144585
 0.35093046 0.36041507 0.36989967 0.37938428 0.38886889 0.3983535
 0.4078381  0.41732271 0.42680732 0.43629192 0.44577653 0.45526114
 0.46474575 0.47423035 0.48371496 0.49319957 0.50268417 0.51216878
 0.52165339 0.53113799 0.5406226  0.55010721 0.55959182 0.56907642
 0.57856103 0.58804564 0.59753024 0.60701485 0.61649946 0.62598407
 0.63546867 0.64495328 0.65443789 0.66392249 0.6734071  0.68289171
 0.69237631 0.70186092 0.71134553 0.72083014 0.73031474 0.73979935
 0.74928396 0.75876856 0.76825317 0.77773778 0.78722238 0.79670699
 0.8061916  0.81567621 0.82516081 0.83464542 0.84413003 0.85361463
 0.86309924 0.87258385 0.88206846 0.89155306 0.90103767 0.91052228
 0.92000688 0.92949149 0.9389761  0.9484607 ]"
190,"[0.00945287 0.01890574 0.02835862 0.03781149 0.04726436 0.05671723
 0.06617011 0.07562298 0.08507585 0.09452872 0.1039816  0.11343447
 0.12288734 0.13234021 0.14179308 0.15124596 0.16069883 0.1701517
 0.17960457 0.18905745 0.19851032 0.20796319 0.21741606 0.22686893
 0.23632181 0.24577468 0.25522755 0.26468042 0.2741333  0.28358617
 0.29303904 0.30249191 0.31194479 0.32139766 0.33085053 0.3403034
 0.34975627 0.35920915 0.36866202 0.37811489 0.38756776 0.39702064
 0.40647351 0.41592638 0.42537925 0.43483212 0.444285   0.45373787
 0.46319074 0.47264361 0.48209649 0.49154936 0.50100223 0.5104551
 0.51990798 0.52936085 0.53881372 0.54826659 0.55771946 0.56717234
 0.57662521 0.58607808 0.59553095 0.60498383 0.6144367  0.62388957
 0.63334244 0.64279531 0.65224819 0.66170106 0.67115393 0.6806068
 0.69005968 0.69951255 0.70896542 0.71841829 0.72787117 0.73732404
 0.74677691 0.75622978 0.76568265 0.77513553 0.7845884  0.79404127
 0.80349414 0.81294702 0.82239989 0.83185276 0.84130563 0.8507585
 0.86021138 0.86966425 0.87911712 0.88856999 0.89802287 0.90747574
 0.91692861 0.92638148 0.93583436 0.94528723]"
191,"[0.00943104 0.01886207 0.02829311 0.03772414 0.04715518 0.05658621
 0.06601725 0.07544828 0.08487932 0.09431035 0.10374139 0.11317242
 0.12260346 0.13203449 0.14146553 0.15089656 0.1603276  0.16975863
 0.17918967 0.1886207  0.19805174 0.20748278 0.21691381 0.22634485
 0.23577588 0.24520692 0.25463795 0.26406899 0.27350002 0.28293106
 0.29236209 0.30179313 0.31122416 0.3206552  0.33008623 0.33951727
 0.3489483  0.35837934 0.36781037 0.37724141 0.38667244 0.39610348
 0.40553451 0.41496555 0.42439659 0.43382762 0.44325866 0.45268969
 0.46212073 0.47155176 0.4809828  0.49041383 0.49984487 0.5092759
 0.51870694 0.52813797 0.53756901 0.54700004 0.55643108 0.56586211
 0.57529315 0.58472418 0.59415522 0.60358625 0.61301729 0.62244833
 0.63187936 0.6413104  0.65074143 0.66017247 0.6696035  0.67903454
 0.68846557 0.69789661 0.70732764 0.71675868 0.72618971 0.73562075
 0.74505178 0.75448282 0.76391385 0.77334489 0.78277592 0.79220696
 0.80163799 0.81106903 0.82050006 0.8299311  0.83936214 0.84879317
 0.85822421 0.86765524 0.87708628 0.88651731 0.89594835 0.90537938
 0.91481042 0.92424145 0.93367249 0.94310352]"
192,"[0.00959681 0.01919361 0.02879042 0.03838723 0.04798403 0.05758084
 0.06717765 0.07677446 0.08637126 0.09596807 0.10556488 0.11516168
 0.12475849 0.1343553  0.1439521  0.15354891 0.16314572 0.17274253
 0.18233933 0.19193614 0.20153295 0.21112975 0.22072656 0.23032337
 0.23992017 0.24951698 0.25911379 0.26871059 0.2783074  0.28790421
 0.29750102 0.30709782 0.31669463 0.32629144 0.33588824 0.34548505
 0.35508186 0.36467866 0.37427547 0.38387228 0.39346908 0.40306589
 0.4126627  0.42225951 0.43185631 0.44145312 0.45104993 0.46064673
 0.47024354 0.47984035 0.48943715 0.49903396 0.50863077 0.51822758
 0.52782438 0.53742119 0.547018   0.5566148  0.56621161 0.57580842
 0.58540522 0.59500203 0.60459884 0.61419564 0.62379245 0.63338926
 0.64298607 0.65258287 0.66217968 0.67177649 0.68137329 0.6909701
 0.70056691 0.71016371 0.71976052 0.72935733 0.73895413 0.74855094
 0.75814775 0.76774456 0.77734136 0.78693817 0.79653498 0.80613178
 0.81572859 0.8253254  0.8349222  0.84451901 0.85411582 0.86371263
 0.87330943 0.88290624 0.89250305 0.90209985 0.91169666 0.92129347
 0.93089027 0.94048708 0.95008389 0.95968069]"
193,"[0.00962527 0.01925054 0.02887581 0.03850108 0.04812635 0.05775162
 0.06737689 0.07700216 0.08662743 0.0962527  0.10587796 0.11550323
 0.1251285  0.13475377 0.14437904 0.15400431 0.16362958 0.17325485
 0.18288012 0.19250539 0.20213066 0.21175593 0.2213812  0.23100647
 0.24063174 0.25025701 0.25988228 0.26950755 0.27913282 0.28875809
 0.29838336 0.30800862 0.31763389 0.32725916 0.33688443 0.3465097
 0.35613497 0.36576024 0.37538551 0.38501078 0.39463605 0.40426132
 0.41388659 0.42351186 0.43313713 0.4427624  0.45238767 0.46201294
 0.47163821 0.48126348 0.49088875 0.50051402 0.51013928 0.51976455
 0.52938982 0.53901509 0.54864036 0.55826563 0.5678909  0.57751617
 0.58714144 0.59676671 0.60639198 0.61601725 0.62564252 0.63526779
 0.64489306 0.65451833 0.6641436  0.67376887 0.68339414 0.69301941
 0.70264468 0.71226994 0.72189521 0.73152048 0.74114575 0.75077102
 0.76039629 0.77002156 0.77964683 0.7892721  0.79889737 0.80852264
 0.81814791 0.82777318 0.83739845 0.84702372 0.85664899 0.86627426
 0.87589953 0.8855248  0.89515007 0.90477534 0.9144006  0.92402587
 0.93365114 0.94327641 0.95290168 0.96252695]"
194,"[0.00961471 0.01922943 0.02884414 0.03845885 0.04807357 0.05768828
 0.06730299 0.07691771 0.08653242 0.09614713 0.10576185 0.11537656
 0.12499128 0.13460599 0.1442207  0.15383542 0.16345013 0.17306484
 0.18267956 0.19229427 0.20190898 0.2115237  0.22113841 0.23075312
 0.24036784 0.24998255 0.25959726 0.26921198 0.27882669 0.2884414
 0.29805612 0.30767083 0.31728554 0.32690026 0.33651497 0.34612969
 0.3557444  0.36535911 0.37497383 0.38458854 0.39420325 0.40381797
 0.41343268 0.42304739 0.43266211 0.44227682 0.45189153 0.46150625
 0.47112096 0.48073567 0.49035039 0.4999651  0.50957981 0.51919453
 0.52880924 0.53842395 0.54803867 0.55765338 0.5672681  0.57688281
 0.58649752 0.59611224 0.60572695 0.61534166 0.62495638 0.63457109
 0.6441858  0.65380052 0.66341523 0.67302994 0.68264466 0.69225937
 0.70187408 0.7114888  0.72110351 0.73071822 0.74033294 0.74994765
 0.75956236 0.76917708 0.77879179 0.78840651 0.79802122 0.80763593
 0.81725065 0.82686536 0.83648007 0.84609479 0.8557095  0.86532421
 0.87493893 0.88455364 0.89416835 0.90378307 0.91339778 0.92301249
 0.93262721 0.94224192 0.95185663 0.96147135]"
