,Q
213,"[0.00974928 0.01949855 0.02924783 0.0389971  0.04874638 0.05849565
 0.06824493 0.07799421 0.08774348 0.09749276 0.10724203 0.11699131
 0.12674058 0.13648986 0.14623914 0.15598841 0.16573769 0.17548696
 0.18523624 0.19498551 0.20473479 0.21448407 0.22423334 0.23398262
 0.24373189 0.25348117 0.26323044 0.27297972 0.282729   0.29247827
 0.30222755 0.31197682 0.3217261  0.33147537 0.34122465 0.35097393
 0.3607232  0.37047248 0.38022175 0.38997103 0.3997203  0.40946958
 0.41921886 0.42896813 0.43871741 0.44846668 0.45821596 0.46796523
 0.47771451 0.48746379 0.49721306 0.50696234 0.51671161 0.52646089
 0.53621016 0.54595944 0.55570872 0.56545799 0.57520727 0.58495654
 0.59470582 0.60445509 0.61420437 0.62395365 0.63370292 0.6434522
 0.65320147 0.66295075 0.67270002 0.6824493  0.69219858 0.70194785
 0.71169713 0.7214464  0.73119568 0.74094495 0.75069423 0.76044351
 0.77019278 0.77994206 0.78969133 0.79944061 0.80918988 0.81893916
 0.82868844 0.83843771 0.84818699 0.85793626 0.86768554 0.87743481
 0.88718409 0.89693337 0.90668264 0.91643192 0.92618119 0.93593047
 0.94567974 0.95542902 0.9651783  0.97492757]"
214,"[0.0097532  0.01950641 0.02925961 0.03901282 0.04876602 0.05851923
 0.06827243 0.07802563 0.08777884 0.09753204 0.10728525 0.11703845
 0.12679166 0.13654486 0.14629806 0.15605127 0.16580447 0.17555768
 0.18531088 0.19506409 0.20481729 0.21457049 0.2243237  0.2340769
 0.24383011 0.25358331 0.26333652 0.27308972 0.28284292 0.29259613
 0.30234933 0.31210254 0.32185574 0.33160895 0.34136215 0.35111535
 0.36086856 0.37062176 0.38037497 0.39012817 0.39988138 0.40963458
 0.41938778 0.42914099 0.43889419 0.4486474  0.4584006  0.46815381
 0.47790701 0.48766021 0.49741342 0.50716662 0.51691983 0.52667303
 0.53642624 0.54617944 0.55593264 0.56568585 0.57543905 0.58519226
 0.59494546 0.60469867 0.61445187 0.62420507 0.63395828 0.64371148
 0.65346469 0.66321789 0.6729711  0.6827243  0.6924775  0.70223071
 0.71198391 0.72173712 0.73149032 0.74124353 0.75099673 0.76074993
 0.77050314 0.78025634 0.79000955 0.79976275 0.80951596 0.81926916
 0.82902236 0.83877557 0.84852877 0.85828198 0.86803518 0.87778839
 0.88754159 0.89729479 0.907048   0.9168012  0.92655441 0.93630761
 0.94606082 0.95581402 0.96556722 0.97532043]"
215,"[0.00975785 0.0195157  0.02927355 0.03903141 0.04878926 0.05854711
 0.06830496 0.07806281 0.08782066 0.09757851 0.10733637 0.11709422
 0.12685207 0.13660992 0.14636777 0.15612562 0.16588347 0.17564133
 0.18539918 0.19515703 0.20491488 0.21467273 0.22443058 0.23418844
 0.24394629 0.25370414 0.26346199 0.27321984 0.28297769 0.29273554
 0.3024934  0.31225125 0.3220091  0.33176695 0.3415248  0.35128265
 0.3610405  0.37079836 0.38055621 0.39031406 0.40007191 0.40982976
 0.41958761 0.42934546 0.43910332 0.44886117 0.45861902 0.46837687
 0.47813472 0.48789257 0.49765042 0.50740828 0.51716613 0.52692398
 0.53668183 0.54643968 0.55619753 0.56595538 0.57571324 0.58547109
 0.59522894 0.60498679 0.61474464 0.62450249 0.63426035 0.6440182
 0.65377605 0.6635339  0.67329175 0.6830496  0.69280745 0.70256531
 0.71232316 0.72208101 0.73183886 0.74159671 0.75135456 0.76111241
 0.77087027 0.78062812 0.79038597 0.80014382 0.80990167 0.81965952
 0.82941737 0.83917523 0.84893308 0.85869093 0.86844878 0.87820663
 0.88796448 0.89772233 0.90748019 0.91723804 0.92699589 0.93675374
 0.94651159 0.95626944 0.9660273  0.97578515]"
216,"[0.00977002 0.01954005 0.02931007 0.0390801  0.04885012 0.05862015
 0.06839017 0.0781602  0.08793022 0.09770025 0.10747027 0.1172403
 0.12701032 0.13678034 0.14655037 0.15632039 0.16609042 0.17586044
 0.18563047 0.19540049 0.20517052 0.21494054 0.22471057 0.23448059
 0.24425062 0.25402064 0.26379066 0.27356069 0.28333071 0.29310074
 0.30287076 0.31264079 0.32241081 0.33218084 0.34195086 0.35172089
 0.36149091 0.37126093 0.38103096 0.39080098 0.40057101 0.41034103
 0.42011106 0.42988108 0.43965111 0.44942113 0.45919116 0.46896118
 0.47873121 0.48850123 0.49827125 0.50804128 0.5178113  0.52758133
 0.53735135 0.54712138 0.5568914  0.56666143 0.57643145 0.58620148
 0.5959715  0.60574153 0.61551155 0.62528157 0.6350516  0.64482162
 0.65459165 0.66436167 0.6741317  0.68390172 0.69367175 0.70344177
 0.7132118  0.72298182 0.73275185 0.74252187 0.75229189 0.76206192
 0.77183194 0.78160197 0.79137199 0.80114202 0.81091204 0.82068207
 0.83045209 0.84022212 0.84999214 0.85976217 0.86953219 0.87930221
 0.88907224 0.89884226 0.90861229 0.91838231 0.92815234 0.93792236
 0.94769239 0.95746241 0.96723244 0.97700246]"
217,"[-3.21948540e-15  9.76718267e-03  1.95343653e-02  2.93015480e-02
  3.90687307e-02  4.88359134e-02  5.86030960e-02  6.83702787e-02
  7.81374614e-02  8.79046441e-02  9.76718267e-02  1.07439009e-01
  1.17206192e-01  1.26973375e-01  1.36740557e-01  1.46507740e-01
  1.56274923e-01  1.66042105e-01  1.75809288e-01  1.85576471e-01
  1.95343653e-01  2.05110836e-01  2.14878019e-01  2.24645201e-01
  2.34412384e-01  2.44179567e-01  2.53946750e-01  2.63713932e-01
  2.73481115e-01  2.83248298e-01  2.93015480e-01  3.02782663e-01
  3.12549846e-01  3.22317028e-01  3.32084211e-01  3.41851394e-01
  3.51618576e-01  3.61385759e-01  3.71152942e-01  3.80920124e-01
  3.90687307e-01  4.00454490e-01  4.10221672e-01  4.19988855e-01
  4.29756038e-01  4.39523220e-01  4.49290403e-01  4.59057586e-01
  4.68824768e-01  4.78591951e-01  4.88359134e-01  4.98126316e-01
  5.07893499e-01  5.17660682e-01  5.27427864e-01  5.37195047e-01
  5.46962230e-01  5.56729412e-01  5.66496595e-01  5.76263778e-01
  5.86030960e-01  5.95798143e-01  6.05565326e-01  6.15332508e-01
  6.25099691e-01  6.34866874e-01  6.44634056e-01  6.54401239e-01
  6.64168422e-01  6.73935604e-01  6.83702787e-01  6.93469970e-01
  7.03237152e-01  7.13004335e-01  7.22771518e-01  7.32538700e-01
  7.42305883e-01  7.52073066e-01  7.61840249e-01  7.71607431e-01
  7.81374614e-01  7.91141797e-01  8.00908979e-01  8.10676162e-01
  8.20443345e-01  8.30210527e-01  8.39977710e-01  8.49744893e-01
  8.59512075e-01  8.69279258e-01  8.79046441e-01  8.88813623e-01
  8.98580806e-01  9.08347989e-01  9.18115171e-01  9.27882354e-01
  9.37649537e-01  9.47416719e-01  9.57183902e-01  9.66951085e-01]"
218,"[0.00976761 0.01953521 0.02930282 0.03907042 0.04883803 0.05860563
 0.06837324 0.07814085 0.08790845 0.09767606 0.10744366 0.11721127
 0.12697887 0.13674648 0.14651409 0.15628169 0.1660493  0.1758169
 0.18558451 0.19535212 0.20511972 0.21488733 0.22465493 0.23442254
 0.24419014 0.25395775 0.26372536 0.27349296 0.28326057 0.29302817
 0.30279578 0.31256338 0.32233099 0.3320986  0.3418662  0.35163381
 0.36140141 0.37116902 0.38093662 0.39070423 0.40047184 0.41023944
 0.42000705 0.42977465 0.43954226 0.44930987 0.45907747 0.46884508
 0.47861268 0.48838029 0.49814789 0.5079155  0.51768311 0.52745071
 0.53721832 0.54698592 0.55675353 0.56652113 0.57628874 0.58605635
 0.59582395 0.60559156 0.61535916 0.62512677 0.63489437 0.64466198
 0.65442959 0.66419719 0.6739648  0.6837324  0.69350001 0.70326762
 0.71303522 0.72280283 0.73257043 0.74233804 0.75210564 0.76187325
 0.77164086 0.78140846 0.79117607 0.80094367 0.81071128 0.82047888
 0.83024649 0.8400141  0.8497817  0.85954931 0.86931691 0.87908452
 0.88885212 0.89861973 0.90838734 0.91815494 0.92792255 0.93769015
 0.94745776 0.95722537 0.96699297 0.97676058]"
219,"[0.00976824 0.01953648 0.02930472 0.03907296 0.0488412  0.05860944
 0.06837768 0.07814592 0.08791416 0.0976824  0.10745064 0.11721888
 0.12698712 0.13675536 0.1465236  0.15629184 0.16606008 0.17582832
 0.18559656 0.1953648  0.20513304 0.21490128 0.22466952 0.23443776
 0.244206   0.25397424 0.26374248 0.27351072 0.28327896 0.2930472
 0.30281544 0.31258368 0.32235192 0.33212016 0.3418884  0.35165664
 0.36142488 0.37119312 0.38096136 0.3907296  0.40049784 0.41026608
 0.42003432 0.42980256 0.4395708  0.44933904 0.45910728 0.46887552
 0.47864376 0.488412   0.49818024 0.50794848 0.51771672 0.52748496
 0.5372532  0.54702144 0.55678968 0.56655792 0.57632616 0.5860944
 0.59586264 0.60563088 0.61539912 0.62516736 0.6349356  0.64470384
 0.65447208 0.66424032 0.67400856 0.6837768  0.69354504 0.70331328
 0.71308152 0.72284976 0.732618   0.74238624 0.75215448 0.76192272
 0.77169096 0.7814592  0.79122744 0.80099567 0.81076391 0.82053215
 0.83030039 0.84006863 0.84983687 0.85960511 0.86937335 0.87914159
 0.88890983 0.89867807 0.90844631 0.91821455 0.92798279 0.93775103
 0.94751927 0.95728751 0.96705575 0.97682399]"
220,"[0.0097707  0.0195414  0.0293121  0.03908279 0.04885349 0.05862419
 0.06839489 0.07816559 0.08793629 0.09770698 0.10747768 0.11724838
 0.12701908 0.13678978 0.14656048 0.15633118 0.16610187 0.17587257
 0.18564327 0.19541397 0.20518467 0.21495537 0.22472607 0.23449676
 0.24426746 0.25403816 0.26380886 0.27357956 0.28335026 0.29312095
 0.30289165 0.31266235 0.32243305 0.33220375 0.34197445 0.35174515
 0.36151584 0.37128654 0.38105724 0.39082794 0.40059864 0.41036934
 0.42014004 0.42991073 0.43968143 0.44945213 0.45922283 0.46899353
 0.47876423 0.48853492 0.49830562 0.50807632 0.51784702 0.52761772
 0.53738842 0.54715912 0.55692981 0.56670051 0.57647121 0.58624191
 0.59601261 0.60578331 0.61555401 0.6253247  0.6350954  0.6448661
 0.6546368  0.6644075  0.6741782  0.68394889 0.69371959 0.70349029
 0.71326099 0.72303169 0.73280239 0.74257309 0.75234378 0.76211448
 0.77188518 0.78165588 0.79142658 0.80119728 0.81096798 0.82073867
 0.83050937 0.84028007 0.85005077 0.85982147 0.86959217 0.87936286
 0.88913356 0.89890426 0.90867496 0.91844566 0.92821636 0.93798706
 0.94775775 0.95752845 0.96729915 0.97706985]"
221,"[0.00977274 0.01954549 0.02931823 0.03909098 0.04886372 0.05863647
 0.06840921 0.07818196 0.0879547  0.09772745 0.10750019 0.11727294
 0.12704568 0.13681843 0.14659117 0.15636392 0.16613666 0.17590941
 0.18568215 0.1954549  0.20522764 0.21500039 0.22477313 0.23454588
 0.24431862 0.25409137 0.26386411 0.27363686 0.2834096  0.29318235
 0.30295509 0.31272784 0.32250058 0.33227333 0.34204607 0.35181882
 0.36159156 0.3713643  0.38113705 0.39090979 0.40068254 0.41045528
 0.42022803 0.43000077 0.43977352 0.44954626 0.45931901 0.46909175
 0.4788645  0.48863724 0.49840999 0.50818273 0.51795548 0.52772822
 0.53750097 0.54727371 0.55704646 0.5668192  0.57659195 0.58636469
 0.59613744 0.60591018 0.61568293 0.62545567 0.63522842 0.64500116
 0.65477391 0.66454665 0.6743194  0.68409214 0.69386489 0.70363763
 0.71341037 0.72318312 0.73295586 0.74272861 0.75250135 0.7622741
 0.77204684 0.78181959 0.79159233 0.80136508 0.81113782 0.82091057
 0.83068331 0.84045606 0.8502288  0.86000155 0.86977429 0.87954704
 0.88931978 0.89909253 0.90886527 0.91863802 0.92841076 0.93818351
 0.94795625 0.957729   0.96750174 0.97727449]"
222,"[0.00977516 0.01955031 0.02932547 0.03910063 0.04887579 0.05865094
 0.0684261  0.07820126 0.08797642 0.09775157 0.10752673 0.11730189
 0.12707705 0.1368522  0.14662736 0.15640252 0.16617768 0.17595283
 0.18572799 0.19550315 0.2052783  0.21505346 0.22482862 0.23460378
 0.24437893 0.25415409 0.26392925 0.27370441 0.28347956 0.29325472
 0.30302988 0.31280504 0.32258019 0.33235535 0.34213051 0.35190567
 0.36168082 0.37145598 0.38123114 0.3910063  0.40078145 0.41055661
 0.42033177 0.43010692 0.43988208 0.44965724 0.4594324  0.46920755
 0.47898271 0.48875787 0.49853303 0.50830818 0.51808334 0.5278585
 0.53763366 0.54740881 0.55718397 0.56695913 0.57673429 0.58650944
 0.5962846  0.60605976 0.61583491 0.62561007 0.63538523 0.64516039
 0.65493554 0.6647107  0.67448586 0.68426102 0.69403617 0.70381133
 0.71358649 0.72336165 0.7331368  0.74291196 0.75268712 0.76246228
 0.77223743 0.78201259 0.79178775 0.8015629  0.81133806 0.82111322
 0.83088838 0.84066353 0.85043869 0.86021385 0.86998901 0.87976416
 0.88953932 0.89931448 0.90908964 0.91886479 0.92863995 0.93841511
 0.94819027 0.95796542 0.96774058 0.97751574]"
223,"[0.00977525 0.01955049 0.02932574 0.03910098 0.04887623 0.05865147
 0.06842672 0.07820197 0.08797721 0.09775246 0.1075277  0.11730295
 0.12707819 0.13685344 0.14662868 0.15640393 0.16617918 0.17595442
 0.18572967 0.19550491 0.20528016 0.2150554  0.22483065 0.2346059
 0.24438114 0.25415639 0.26393163 0.27370688 0.28348212 0.29325737
 0.30303261 0.31280786 0.32258311 0.33235835 0.3421336  0.35190884
 0.36168409 0.37145933 0.38123458 0.39100983 0.40078507 0.41056032
 0.42033556 0.43011081 0.43988605 0.4496613  0.45943654 0.46921179
 0.47898704 0.48876228 0.49853753 0.50831277 0.51808802 0.52786326
 0.53763851 0.54741376 0.557189   0.56696425 0.57673949 0.58651474
 0.59628998 0.60606523 0.61584047 0.62561572 0.63539097 0.64516621
 0.65494146 0.6647167  0.67449195 0.68426719 0.69404244 0.70381769
 0.71359293 0.72336818 0.73314342 0.74291867 0.75269391 0.76246916
 0.7722444  0.78201965 0.7917949  0.80157014 0.81134539 0.82112063
 0.83089588 0.84067112 0.85044637 0.86022162 0.86999686 0.87977211
 0.88954735 0.8993226  0.90909784 0.91887309 0.92864833 0.93842358
 0.94819883 0.95797407 0.96774932 0.97752456]"
224,"[0.00977471 0.01954942 0.02932414 0.03909885 0.04887356 0.05864827
 0.06842298 0.0781977  0.08797241 0.09774712 0.10752183 0.11729655
 0.12707126 0.13684597 0.14662068 0.15639539 0.16617011 0.17594482
 0.18571953 0.19549424 0.20526895 0.21504367 0.22481838 0.23459309
 0.2443678  0.25414251 0.26391723 0.27369194 0.28346665 0.29324136
 0.30301607 0.31279079 0.3225655  0.33234021 0.34211492 0.35188964
 0.36166435 0.37143906 0.38121377 0.39098848 0.4007632  0.41053791
 0.42031262 0.43008733 0.43986204 0.44963676 0.45941147 0.46918618
 0.47896089 0.4887356  0.49851032 0.50828503 0.51805974 0.52783445
 0.53760916 0.54738388 0.55715859 0.5669333  0.57670801 0.58648273
 0.59625744 0.60603215 0.61580686 0.62558157 0.63535629 0.645131
 0.65490571 0.66468042 0.67445513 0.68422985 0.69400456 0.70377927
 0.71355398 0.72332869 0.73310341 0.74287812 0.75265283 0.76242754
 0.77220225 0.78197697 0.79175168 0.80152639 0.8113011  0.82107582
 0.83085053 0.84062524 0.85039995 0.86017466 0.86994938 0.87972409
 0.8894988  0.89927351 0.90904822 0.91882294 0.92859765 0.93837236
 0.94814707 0.95792178 0.9676965  0.97747121]"
225,"[0.00977536 0.01955072 0.02932608 0.03910144 0.0488768  0.05865217
 0.06842753 0.07820289 0.08797825 0.09775361 0.10752897 0.11730433
 0.12707969 0.13685505 0.14663041 0.15640578 0.16618114 0.1759565
 0.18573186 0.19550722 0.20528258 0.21505794 0.2248333  0.23460866
 0.24438402 0.25415938 0.26393475 0.27371011 0.28348547 0.29326083
 0.30303619 0.31281155 0.32258691 0.33236227 0.34213763 0.35191299
 0.36168836 0.37146372 0.38123908 0.39101444 0.4007898  0.41056516
 0.42034052 0.43011588 0.43989124 0.4496666  0.45944197 0.46921733
 0.47899269 0.48876805 0.49854341 0.50831877 0.51809413 0.52786949
 0.53764485 0.54742021 0.55719557 0.56697094 0.5767463  0.58652166
 0.59629702 0.60607238 0.61584774 0.6256231  0.63539846 0.64517382
 0.65494918 0.66472455 0.67449991 0.68427527 0.69405063 0.70382599
 0.71360135 0.72337671 0.73315207 0.74292743 0.75270279 0.76247815
 0.77225352 0.78202888 0.79180424 0.8015796  0.81135496 0.82113032
 0.83090568 0.84068104 0.8504564  0.86023176 0.87000713 0.87978249
 0.88955785 0.89933321 0.90910857 0.91888393 0.92865929 0.93843465
 0.94821001 0.95798537 0.96776074 0.9775361 ]"
226,"[0.00977506 0.01955013 0.02932519 0.03910025 0.04887532 0.05865038
 0.06842544 0.07820051 0.08797557 0.09775064 0.1075257  0.11730076
 0.12707583 0.13685089 0.14662595 0.15640102 0.16617608 0.17595114
 0.18572621 0.19550127 0.20527633 0.2150514  0.22482646 0.23460152
 0.24437659 0.25415165 0.26392672 0.27370178 0.28347684 0.29325191
 0.30302697 0.31280203 0.3225771  0.33235216 0.34212722 0.35190229
 0.36167735 0.37145241 0.38122748 0.39100254 0.4007776  0.41055267
 0.42032773 0.43010279 0.43987786 0.44965292 0.45942799 0.46920305
 0.47897811 0.48875318 0.49852824 0.5083033  0.51807837 0.52785343
 0.53762849 0.54740356 0.55717862 0.56695368 0.57672875 0.58650381
 0.59627887 0.60605394 0.615829   0.62560407 0.63537913 0.64515419
 0.65492926 0.66470432 0.67447938 0.68425445 0.69402951 0.70380457
 0.71357964 0.7233547  0.73312976 0.74290483 0.75267989 0.76245495
 0.77223002 0.78200508 0.79178015 0.80155521 0.81133027 0.82110534
 0.8308804  0.84065546 0.85043053 0.86020559 0.86998065 0.87975572
 0.88953078 0.89930584 0.90908091 0.91885597 0.92863103 0.9384061
 0.94818116 0.95795622 0.96773129 0.97750635]"
227,"[0.00956524 0.01913048 0.02869571 0.03826095 0.04782619 0.05739143
 0.06695667 0.07652191 0.08608714 0.09565238 0.10521762 0.11478286
 0.1243481  0.13391334 0.14347857 0.15304381 0.16260905 0.17217429
 0.18173953 0.19130477 0.20087    0.21043524 0.22000048 0.22956572
 0.23913096 0.2486962  0.25826143 0.26782667 0.27739191 0.28695715
 0.29652239 0.30608763 0.31565286 0.3252181  0.33478334 0.34434858
 0.35391382 0.36347906 0.37304429 0.38260953 0.39217477 0.40174001
 0.41130525 0.42087049 0.43043572 0.44000096 0.4495662  0.45913144
 0.46869668 0.47826192 0.48782715 0.49739239 0.50695763 0.51652287
 0.52608811 0.53565334 0.54521858 0.55478382 0.56434906 0.5739143
 0.58347954 0.59304477 0.60261001 0.61217525 0.62174049 0.63130573
 0.64087097 0.6504362  0.66000144 0.66956668 0.67913192 0.68869716
 0.6982624  0.70782763 0.71739287 0.72695811 0.73652335 0.74608859
 0.75565383 0.76521906 0.7747843  0.78434954 0.79391478 0.80348002
 0.81304526 0.82261049 0.83217573 0.84174097 0.85130621 0.86087145
 0.87043669 0.88000192 0.88956716 0.8991324  0.90869764 0.91826288
 0.92782812 0.93739335 0.94695859 0.95652383]"
228,"[0.00957377 0.01914754 0.0287213  0.03829507 0.04786884 0.05744261
 0.06701638 0.07659014 0.08616391 0.09573768 0.10531145 0.11488522
 0.12445898 0.13403275 0.14360652 0.15318029 0.16275406 0.17232782
 0.18190159 0.19147536 0.20104913 0.2106229  0.22019667 0.22977043
 0.2393442  0.24891797 0.25849174 0.26806551 0.27763927 0.28721304
 0.29678681 0.30636058 0.31593435 0.32550811 0.33508188 0.34465565
 0.35422942 0.36380319 0.37337695 0.38295072 0.39252449 0.40209826
 0.41167203 0.42124579 0.43081956 0.44039333 0.4499671  0.45954087
 0.46911463 0.4786884  0.48826217 0.49783594 0.50740971 0.51698347
 0.52655724 0.53613101 0.54570478 0.55527855 0.56485231 0.57442608
 0.58399985 0.59357362 0.60314739 0.61272116 0.62229492 0.63186869
 0.64144246 0.65101623 0.66059    0.67016376 0.67973753 0.6893113
 0.69888507 0.70845884 0.7180326  0.72760637 0.73718014 0.74675391
 0.75632768 0.76590144 0.77547521 0.78504898 0.79462275 0.80419652
 0.81377028 0.82334405 0.83291782 0.84249159 0.85206536 0.86163912
 0.87121289 0.88078666 0.89036043 0.8999342  0.90950796 0.91908173
 0.9286555  0.93822927 0.94780304 0.9573768 ]"
229,"[0.00956045 0.01912091 0.02868136 0.03824182 0.04780227 0.05736273
 0.06692318 0.07648364 0.08604409 0.09560455 0.105165   0.11472546
 0.12428591 0.13384637 0.14340682 0.15296728 0.16252773 0.17208819
 0.18164864 0.1912091  0.20076955 0.21033001 0.21989046 0.22945092
 0.23901137 0.24857183 0.25813228 0.26769274 0.27725319 0.28681364
 0.2963741  0.30593455 0.31549501 0.32505546 0.33461592 0.34417637
 0.35373683 0.36329728 0.37285774 0.38241819 0.39197865 0.4015391
 0.41109956 0.42066001 0.43022047 0.43978092 0.44934138 0.45890183
 0.46846229 0.47802274 0.4875832  0.49714365 0.50670411 0.51626456
 0.52582502 0.53538547 0.54494593 0.55450638 0.56406683 0.57362729
 0.58318774 0.5927482  0.60230865 0.61186911 0.62142956 0.63099002
 0.64055047 0.65011093 0.65967138 0.66923184 0.67879229 0.68835275
 0.6979132  0.70747366 0.71703411 0.72659457 0.73615502 0.74571548
 0.75527593 0.76483639 0.77439684 0.7839573  0.79351775 0.80307821
 0.81263866 0.82219912 0.83175957 0.84132002 0.85088048 0.86044093
 0.87000139 0.87956184 0.8891223  0.89868275 0.90824321 0.91780366
 0.92736412 0.93692457 0.94648503 0.95604548]"
230,"[0.0095223  0.0190446  0.02856689 0.03808919 0.04761149 0.05713379
 0.06665609 0.07617839 0.08570068 0.09522298 0.10474528 0.11426758
 0.12378988 0.13331218 0.14283447 0.15235677 0.16187907 0.17140137
 0.18092367 0.19044597 0.19996826 0.20949056 0.21901286 0.22853516
 0.23805746 0.24757976 0.25710205 0.26662435 0.27614665 0.28566895
 0.29519125 0.30471355 0.31423584 0.32375814 0.33328044 0.34280274
 0.35232504 0.36184734 0.37136963 0.38089193 0.39041423 0.39993653
 0.40945883 0.41898113 0.42850342 0.43802572 0.44754802 0.45707032
 0.46659262 0.47611492 0.48563721 0.49515951 0.50468181 0.51420411
 0.52372641 0.53324871 0.542771   0.5522933  0.5618156  0.5713379
 0.5808602  0.5903825  0.59990479 0.60942709 0.61894939 0.62847169
 0.63799399 0.64751629 0.65703858 0.66656088 0.67608318 0.68560548
 0.69512778 0.70465008 0.71417237 0.72369467 0.73321697 0.74273927
 0.75226157 0.76178387 0.77130616 0.78082846 0.79035076 0.79987306
 0.80939536 0.81891766 0.82843995 0.83796225 0.84748455 0.85700685
 0.86652915 0.87605145 0.88557374 0.89509604 0.90461834 0.91414064
 0.92366294 0.93318524 0.94270753 0.95222983]"
